Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Combined,Outlet
7.47,2,0.06595278007399345,214.3218,16,2,1,1,4274.436,1,6
12.792854228644991,2,0.014753811,231.7958,35,1,2,3,5375.0034,1,5
12.792854228644991,0,0.160707489,38.019,35,1,2,3,1318.2839999999999,1,5
13.85,2,0.085622362,119.4124,11,1,2,2,2251.7356,1,3
6.635,2,0.046350909,37.4506,13,1,1,1,1176.4686,1,2
6.11,2,0.102920886,130.4968,23,2,0,1,3523.4136,1,8
15.25,0,0.026604781,86.2198,16,2,1,1,610.5386,1,6
15.85,0,0.06595278007399345,96.4094,16,2,1,1,1237.7222,1,6
15.2,0,0.031860325,235.1248,22,1,2,0,474.0496,1,0
12.792854228644991,2,0.06595278007399345,52.6666,35,1,2,3,717.7324,1,5
20.75,0,0.021250002,150.5024,23,2,0,1,2580.6408,0,8
10.195,0,0.159936948,143.2154,23,2,0,1,2552.6772,1,8
7.605,0,0.12950314599999999,164.021,18,1,1,1,3914.9040000000005,1,7
18.0,2,0.142688846,88.5514,23,2,0,1,796.9626,1,8
12.792854228644991,0,0.179484411,228.9352,35,2,0,0,916.1408,1,4
18.35,1,0.08916305599999999,191.3504,18,1,1,1,3259.7568,2,7
6.59,0,0.105761491,84.8908,21,1,0,1,1677.816,1,9
13.8,2,0.056960814000000005,230.0984,21,1,0,1,3707.1744,1,9
21.2,2,0.00704098,173.5738,23,2,0,1,2954.1546,1,8
10.5,2,0.011026593999999999,166.4842,11,1,2,2,2652.5472,1,3
8.97,1,0.093203257,52.7956,18,1,1,1,1037.3164,2,7
12.792854228644991,1,0.026916793999999997,50.9666,35,1,2,3,717.7324,2,5
10.6,1,0.035264298,86.1224,18,1,1,1,426.11199999999997,2,7
13.65,0,0.015908423999999997,231.1668,16,2,1,1,6911.004,1,6
19.0,1,0.017719277,211.0244,23,2,0,1,3811.0392,2,8
12.792854228644991,2,0.035334201,115.3518,35,1,2,3,2277.036,1,5
12.792854228644991,0,0.065652494,48.9034,35,2,0,0,48.6034,1,4
6.865,0,0.056919038,212.8218,21,1,0,1,5770.4886,1,9
10.8,2,0.048143292000000004,40.2138,23,2,0,1,690.4346,1,8
16.7,0,0.022047313,110.2886,33,0,2,1,1890.2062,1,1
12.792854228644991,0,0.090427268,126.2336,35,1,2,3,3195.84,0,5
15.15,0,0.027779254,150.1708,23,2,0,1,1504.7079999999999,1,8
10.5,1,0.06595278007399345,238.3248,22,1,2,0,711.0744,2,0
17.6,0,0.008033611,174.2422,11,1,2,2,4311.055,1,3
19.35,0,0.033088472,175.4738,23,2,0,1,521.3214,1,8
15.7,1,0.160663021,59.4562,23,2,0,1,829.5868,2,8
18.1,0,0.178975721,155.5288,13,1,1,1,1571.2879999999998,1,2
10.195,2,0.017627888,239.6538,16,2,1,1,2403.538,1,6
12.792854228644991,0,0.0194158,41.6454,35,2,0,0,83.8908,1,4
6.655,0,0.016993225,211.0586,18,1,1,1,844.2344,1,7
19.0,1,0.027139012999999997,127.3336,13,1,1,1,2940.1728,2,2
7.075,0,0.03777249,98.0068,22,1,2,0,291.6204,1,0
13.15,0,0.036746479,181.2976,18,1,1,1,3259.7568,1,7
20.1,2,0.022460102000000003,226.8036,21,1,0,1,3415.554,1,9
20.35,2,0.06595278007399345,256.7672,11,1,2,2,5624.6784,1,3
18.85,1,0.05213575,190.1846,21,1,0,1,6687.960999999999,2,9
16.35,2,0.062508438,227.1062,21,1,0,1,5642.655,1,9
11.3,0,0.007309544,196.2426,11,1,2,2,4943.565,1,3
17.5,0,0.015623753999999998,182.6266,11,1,2,2,3135.2522,1,3
18.0,2,0.14297822300000002,87.4514,18,1,1,1,796.9626,1,7
7.935,0,0.017191055,51.535,18,1,1,1,848.895,1,7
12.792854228644991,0,0.143592939,37.3164,35,2,0,0,38.6164,1,4
20.25,2,0.011995271000000002,184.5924,23,2,0,1,4997.4948,1,8
15.5,2,0.15717236,149.1418,21,1,0,1,588.5672,1,9
12.792854228644991,0,0.061393095,91.81200000000001,35,2,0,0,372.848,0,4
12.792854228644991,2,0.264124669,155.7314,35,2,0,0,155.1314,1,4
15.35,0,0.020310046000000002,218.0508,33,0,2,1,3038.7112,0,1
10.1,1,0.054630834,200.2084,23,2,0,1,1587.2672,2,8
16.7,2,0.052517969000000005,115.4176,18,1,1,1,687.1056,1,7
20.7,2,0.047565208,213.4876,21,1,0,1,1929.4884,1,9
16.0,0,0.060797393,223.8404,33,0,2,1,3600.6464,1,1
14.0,0,0.041291168999999996,180.7634,23,2,0,1,2181.1608,1,8
12.85,0,0.022604051,181.4318,23,2,0,1,3428.2042,1,8
20.85,2,0.056580227999999996,105.6648,18,1,1,1,623.1888,1,7
12.35,1,0.16419682300000002,120.5124,21,1,0,1,2133.2232,2,9
6.85,0,0.022976497000000002,261.6594,11,1,2,2,3401.5722,1,3
10.3,0,0.027310252,101.0042,16,2,1,1,1289.6546,1,6
12.792854228644991,2,0.141975462,49.6008,35,2,0,0,50.6008,1,4
8.775,0,0.06595278007399345,45.9428,33,0,2,1,790.9704,0,1
18.85,1,0.01619866,129.2626,13,1,1,1,3147.9024,2,2
12.792854228644991,1,0.014205168,56.7614,35,1,2,3,2486.763,2,5
14.85,0,0.09344495,141.0812,16,2,1,1,1139.8496,1,6
20.5,2,0.019199733,84.3592,23,2,0,1,1816.3024,1,8
7.84,2,0.15412025199999999,51.935,11,1,2,2,199.74,1,3
18.25,0,0.089004389,196.7452,18,1,1,1,978.7260000000001,1,7
10.3,2,0.011117041000000001,85.854,33,0,2,1,2683.1740000000004,1,1
12.5,1,0.103422709,169.9448,16,2,1,1,2897.5616,2,6
12.792854228644991,0,0.089035961,260.5594,35,1,2,3,9158.079,1,5
20.25,2,0.102723919,93.212,23,2,0,1,1957.4520000000002,1,8
12.792854228644991,2,0.024733134,40.2822,35,1,2,3,1296.3126,0,5
15.0,1,0.044871033,140.3838,33,0,2,1,2528.7084,2,1
8.325,0,0.029760052000000002,38.7138,33,0,2,1,284.2966,1,1
15.85,0,0.078999287,38.6506,13,1,1,1,759.012,1,2
13.1,0,0.020870744,117.3782,23,2,0,1,1787.6729999999998,1,8
6.26,1,0.031599715,111.3228,13,1,1,1,2431.5016,2,2
17.25,0,0.042413704,173.1764,11,1,2,2,4466.1864,0,3
5.765,0,0.072284689,119.9098,16,2,1,1,2048.6666,1,6
13.6,1,0.009984847,175.437,33,0,2,1,1940.807,2,1
10.5,0,0.052852620999999995,88.78299999999999,13,1,1,1,2067.3089999999997,1,2
7.975,0,0.014660821000000001,85.125,18,1,1,1,2663.2,1,7
12.65,2,0.076354362,192.1846,11,1,2,2,1146.5076,1,3
12.3,1,0.07670963900000001,247.84599999999998,18,1,1,1,3448.844,2,7
5.985,0,0.005677876,184.8924,18,1,1,1,1665.8316,1,7
12.792854228644991,0,0.06595278007399345,184.7266,35,1,2,3,8114.7704,1,5
15.15,2,0.012282366000000001,132.5284,21,1,0,1,1713.7692,1,9
12.35,0,0.026681262,56.4246,23,2,0,1,810.9444,1,8
14.3,0,0.127541722,84.9224,23,2,0,1,1193.1136,1,8
8.695,1,0.119513002,93.4094,16,2,1,1,856.8846,2,6
16.35,0,0.054463442,163.8842,22,1,2,0,165.7842,1,0
6.135,2,0.06595278007399345,151.3366,18,1,1,1,1057.9562,1,7
19.5,1,0.015756784,185.0608,18,1,1,1,2205.1296,2,7
9.5,2,0.010907967,182.3608,33,0,2,1,2940.1728,1,1
8.895,0,0.07543556,235.8616,16,2,1,1,3046.7008,0,6
18.25,0,0.06595278007399345,196.8452,23,2,0,1,3327.6684,1,8
21.35,0,0.11519471699999999,258.3278,22,1,2,0,520.6556,1,0
19.7,0,0.066922802,174.83700000000002,16,2,1,1,2999.429,1,6
12.792854228644991,0,0.064636203,90.0804,35,1,2,3,2113.2492,1,5
16.6,0,0.10319540099999999,117.8466,18,1,1,1,942.7728,1,7
12.792854228644991,0,0.13121032,74.0354,35,2,0,0,75.2354,1,4
10.895,0,0.035747522000000004,133.6284,23,2,0,1,1581.9408,1,8
12.792854228644991,2,0.192650072,37.4506,35,2,0,0,37.9506,1,4
12.792854228644991,1,0.09803177099999999,151.3024,35,2,0,0,151.8024,2,4
12.792854228644991,2,0.030118337999999998,248.8092,35,1,2,3,3486.1288,1,5
8.51,1,0.016201845,195.2478,13,1,1,1,4262.4516,2,2
14.15,0,0.05837308,243.9828,22,1,2,0,731.0484,1,0
6.65,0,0.087652908,128.8678,16,2,1,1,1398.8458,1,6
15.25,2,0.065999008,177.96599999999998,21,1,0,1,2336.958,1,9
18.25,0,0.088750333,196.5452,33,0,2,1,2348.9424,1,1
12.792854228644991,2,0.100277876,196.8768,35,1,2,3,7094.7648,1,5
16.0,2,0.09925243800000001,87.4856,16,2,1,1,1054.6272,1,6
19.2,1,0.06595278007399345,127.831,18,1,1,1,1298.31,2,7
12.15,1,0.06595278007399345,117.815,13,1,1,1,2330.3,2,2
8.895,0,0.026384672,208.9954,21,1,0,1,4584.6988,1,9
10.895,0,0.228993134,263.4568,22,1,2,0,527.3136,1,0
16.0,2,0.065431917,76.1986,13,1,1,1,1869.5664,1,2
12.792854228644991,0,0.026749991,106.928,35,1,2,3,2876.256,1,5
9.195,0,0.06595278007399345,43.6744,11,1,2,2,407.4696,1,3
11.35,2,0.043333912,201.0742,11,1,2,2,2189.8162,1,3
10.0,1,0.08965681199999999,144.0102,13,1,1,1,1603.9122,2,2
9.395,1,0.039954281,82.4908,16,2,1,1,2013.3792,2,6
12.792854228644991,0,0.087854925,95.9752,35,2,0,0,95.8752,0,4
20.75,0,0.14940405699999998,192.8478,22,1,2,0,774.9912,1,0
9.8,0,0.0268952,128.40200000000002,18,1,1,1,2403.538,1,7
5.695,0,0.065857092,258.5646,11,1,2,2,4380.2982,1,3
18.2,0,0.161817014,37.819,18,1,1,1,219.71400000000003,1,7
19.35,2,0.082197959,49.2034,33,0,2,1,729.051,1,1
18.35,0,0.015335349,106.6938,18,1,1,1,1393.5194,0,7
6.36,1,0.00599072,163.6526,18,1,1,1,5262.4832,2,7
9.8,0,0.013898123,46.506,11,1,2,2,372.848,0,3
12.792854228644991,2,0.078912473,99.9042,35,1,2,3,3273.7386,1,5
12.792854228644991,1,0.059776237,231.7642,35,1,2,3,5344.3766,2,5
6.635,2,0.06595278007399345,39.7506,33,0,2,1,303.6048,1,1
18.1,0,0.29788371199999997,156.7288,22,1,2,0,314.2576,1,0
8.93,1,0.022059594,56.0614,22,1,2,0,276.307,2,0
8.3,0,0.03532494,38.9506,33,0,2,1,721.0614,1,1
8.895,1,0.124967595,112.7544,18,1,1,1,3467.4864,2,7
16.35,2,0.062411404000000004,225.9062,23,2,0,1,5416.9488,1,8
8.6,1,0.032754431,140.5154,11,1,2,2,283.6308,2,3
12.792854228644991,1,0.160178832,160.2894,35,2,0,0,323.5788,2,4
19.0,2,0.10403514800000001,227.77200000000002,13,1,1,1,5206.556,1,2
7.56,0,0.06390019,157.263,18,1,1,1,2503.408,1,7
12.6,2,0.06264811099999999,104.899,33,0,2,1,1960.781,1,1
15.6,1,0.11168586800000001,184.7924,22,1,2,0,370.1848,2,0
8.71,0,0.23303981699999998,49.5376,22,1,2,0,95.8752,1,0
18.1,0,0.17824575,158.1288,21,1,0,1,3299.7048,1,9
13.35,0,0.140241213,150.2392,13,1,1,1,2684.5056,1,2
16.6,0,0.06595278007399345,173.3738,23,2,0,1,2085.2856,1,8
6.695,0,0.033935576,221.9456,16,2,1,1,2210.456,1,6
12.792854228644991,2,0.016516275,47.4034,35,1,2,3,2187.153,1,5
16.6,0,0.026537206,57.2614,23,2,0,1,1049.9666,1,8
15.35,1,0.015673267,145.047,16,2,1,1,2719.7929999999997,2,6
19.7,0,0.089083914,54.593,22,1,2,0,56.593,1,0
14.3,0,0.13115279900000001,78.6328,13,1,1,1,231.6984,1,2
12.792854228644991,2,0.083109455,195.8426,35,1,2,3,5734.5354,1,5
10.0,0,0.045818773,138.718,33,0,2,1,1398.18,1,1
14.8,0,0.044869794000000005,76.467,16,2,1,1,1531.34,0,6
12.792854228644991,2,0.06595278007399345,160.692,35,2,0,0,319.584,1,4
8.71,2,0.04605781,43.8744,21,1,0,1,633.8416,1,9
12.15,0,0.030815427000000003,252.0698,22,1,2,0,1014.6792,1,0
17.85,1,0.01806055,97.0094,18,1,1,1,2094.6068,2,7
9.5,2,0.035205866,171.3448,21,1,0,1,2386.2272,1,9
11.8,2,0.076705948,34.7558,16,2,1,1,780.9834,1,6
14.1,0,0.089677773,139.8496,23,2,0,1,1693.7952,1,8
12.792854228644991,0,0.132327406,168.4158,35,2,0,0,334.2316,1,4
19.35,2,0.065520388,168.3816,23,2,0,1,1342.2528,1,8
19.75,0,0.012518706999999999,190.6872,13,1,1,1,4916.2672,1,2
10.3,2,0.050353695,78.696,13,1,1,1,1757.7120000000002,1,2
12.792854228644991,1,0.110762642,108.5912,35,1,2,3,1637.868,2,5
12.792854228644991,0,0.045050674000000006,84.925,35,1,2,3,1747.725,1,5
10.8,0,0.083016832,193.4504,13,1,1,1,2876.256,1,2
17.75,2,0.06595278007399345,139.9838,18,1,1,1,1966.7732,1,7
8.575,0,0.023983257999999997,106.32799999999999,11,1,2,2,958.752,0,3
19.1,0,0.075836522,40.2138,22,1,2,0,81.2276,0,0
20.7,2,0.100330684,123.4388,21,1,0,1,1238.388,1,9
12.792854228644991,0,0.051778173,157.892,35,2,0,0,319.584,1,4
6.785,2,0.022970467999999997,211.0928,16,2,1,1,4418.2488,1,6
6.57,0,0.066014596,259.7278,33,0,2,1,2863.6058,0,1
5.78,2,0.07429945,264.9568,18,1,1,1,1845.5976,1,7
6.92,2,0.131128467,93.1804,21,1,0,1,1561.9668,1,9
20.25,2,0.014816356000000001,194.1162,21,1,0,1,3848.324,1,9
13.65,0,0.049318315,149.005,18,1,1,1,2097.27,1,7
13.5,2,0.017960491999999998,81.596,13,1,1,1,639.168,1,2
16.5,1,0.035801238,92.61200000000001,11,1,2,2,559.2719999999999,2,3
16.7,2,0.038606365,146.5102,18,1,1,1,2770.3938,1,7
8.68,0,0.008871687,99.7384,11,1,2,2,295.6152,1,3
12.792854228644991,0,0.125793938,36.2506,35,2,0,0,37.9506,0,4
7.235,0,0.058369013,115.2834,11,1,2,2,1267.0174,1,3
16.75,2,0.06595278007399345,39.3822,23,2,0,1,353.5398,0,8
15.35,0,0.07326933599999999,92.11200000000001,16,2,1,1,1118.5439999999999,0,6
10.8,0,0.049677650999999996,245.9144,33,0,2,1,4655.2736,1,1
6.26,1,0.031470832000000004,110.2228,21,1,0,1,1547.3192,2,9
5.63,2,0.024579432000000002,105.3306,21,1,0,1,1045.306,1,9
6.92,2,0.131665479,91.8804,13,1,1,1,275.6412,1,2
12.15,0,0.015523707,212.0928,11,1,2,2,2735.1064,1,3
16.6,0,0.122475364,175.5738,18,1,1,1,347.5476,1,7
9.195,0,0.10789139800000001,182.7634,23,2,0,1,3817.0314,1,8
19.0,0,0.128065918,104.3622,16,2,1,1,1905.5196,1,6
9.395,0,0.045361705,83.825,18,1,1,1,665.8,1,7
9.8,1,0.09039035699999999,192.1478,33,0,2,1,2324.9736,2,1
12.792854228644991,0,0.087029712,109.2228,35,1,2,3,3205.1612,1,5
18.85,1,0.052054819,189.1846,23,2,0,1,2101.9306,2,8
9.13,1,0.051952572999999995,152.3024,18,1,1,1,1821.6288,2,7
9.0,2,0.050786366,152.2024,13,1,1,1,3643.2576,1,2
17.1,1,0.067141355,114.586,16,2,1,1,2942.836,2,6
6.715,2,0.121485195,40.2454,33,0,2,1,587.2356,1,1
5.82,1,0.080640478,167.77900000000002,23,2,0,1,2886.243,2,8
18.7,0,0.037699254,110.2886,18,1,1,1,2223.772,1,7
7.93,0,0.06595278007399345,123.2414,11,1,2,2,487.3656,1,3
18.75,1,0.034501405,211.7218,13,1,1,1,5770.4886,2,2
12.792854228644991,0,0.053795154000000005,117.7466,35,1,2,3,1414.1592,1,5
5.0,0,0.044004675,188.85299999999998,23,2,0,1,5502.8369999999995,0,8
7.445,0,0.06595278007399345,76.8354,23,2,0,1,2181.8266,1,8
20.85,0,0.12125037400000001,193.9452,23,2,0,1,1565.9616,1,8
20.85,0,0.06595278007399345,115.1808,11,1,2,2,1054.6272,1,3
19.2,0,0.10023011400000001,112.9886,21,1,0,1,1667.829,1,9
17.35,1,0.167383061,175.6712,23,2,0,1,2812.3392,2,8
14.3,2,0.034404732,98.1726,16,2,1,1,489.36300000000006,1,6
19.5,0,0.082719632,179.3002,18,1,1,1,2865.6032,1,7
6.675,0,0.041913535,90.7462,16,2,1,1,1665.8316,1,6
8.18,1,0.0132043,143.8154,13,1,1,1,2694.4926,2,2
6.98,0,0.041105789,83.4934,23,2,0,1,1555.9746,1,8
12.792854228644991,0,0.141106202,87.9172,35,1,2,3,3836.3396,1,5
16.85,0,0.036463975,90.7488,18,1,1,1,543.2928,1,7
14.8,1,0.01946418,196.3794,33,0,2,1,1950.7939999999999,2,1
12.3,2,0.06595278007399345,57.3562,33,0,2,1,177.7686,1,1
7.435,0,0.12308681199999999,206.9638,18,1,1,1,1035.319,1,7
15.1,2,0.10564685300000001,42.8796,16,2,1,1,949.4308,1,6
9.195,2,0.11814937699999999,160.5578,13,1,1,1,1283.6624,1,2
10.1,0,0.046545786,59.9878,33,0,2,1,484.7024,0,1
16.0,2,0.065009745,79.5986,33,0,2,1,934.7832,1,1
17.7,2,0.016630303,48.1034,18,1,1,1,534.6374,1,7
8.1,2,0.134532392,39.448,21,1,0,1,878.8560000000001,1,9
20.6,0,0.083133128,120.1756,21,1,0,1,1332.9316,1,9
20.35,1,0.039428167,127.9678,11,1,2,2,3560.6984,2,3
8.195,0,0.06595278007399345,93.1462,11,1,2,2,647.8234,1,3
17.75,0,0.034823127,248.675,18,1,1,1,4993.5,1,7
7.475,0,0.148492521,240.6854,16,2,1,1,1691.7978,1,6
19.0,2,0.06590129900000001,188.7214,11,1,2,2,1695.7926,1,3
12.6,2,0.041622264,124.0072,21,1,0,1,4042.7376,1,9
12.792854228644991,0,0.064933297,174.83700000000002,35,1,2,3,4763.799,1,5
7.895,2,0.0945493,102.6332,16,2,1,1,1640.5312,1,6
12.792854228644991,0,0.107076832,58.7904,35,1,2,3,1288.9888,0,5
17.1,0,0.12867498300000002,112.3886,18,1,1,1,2334.9606,1,7
8.355,0,0.18832266399999997,148.5418,11,1,2,2,2207.127,1,3
12.792854228644991,2,0.06595278007399345,145.2102,35,2,0,0,437.4306,1,4
18.5,0,0.052025392000000004,118.4124,33,0,2,1,2370.248,1,1
12.792854228644991,2,0.065316099,189.9214,35,1,2,3,5087.3778,1,5
8.975,2,0.01516265,101.899,22,1,2,0,103.199,1,0
10.1,2,0.053584207,224.4088,23,2,0,1,4697.8848,1,8
9.285,2,0.020989132,158.6578,33,0,2,1,2406.867,1,1
11.6,2,0.144017405,238.3222,23,2,0,1,5736.5328,1,8
12.792854228644991,0,0.11597812199999999,183.4266,35,1,2,3,7192.6374,1,5
12.5,0,0.081465335,220.7798,11,1,2,2,6611.394,1,3
16.0,0,0.041177505,142.3496,13,1,1,1,3246.4408,1,2
14.15,0,0.042352822000000005,51.6982,11,1,2,2,1262.3568,0,3
20.2,1,0.074541867,94.1462,11,1,2,2,1758.3778,2,3
13.65,2,0.18454121,211.5902,18,1,1,1,4672.5844,1,7
17.25,1,0.114160573,253.1724,13,1,1,1,3775.086,2,2
5.655,0,0.175352413,147.4102,21,1,0,1,2478.7734,0,9
20.75,2,0.083590755,182.2318,16,2,1,1,3067.3406,1,6
5.175,2,0.029471407999999998,105.4622,33,0,2,1,3281.7282,1,1
20.0,2,0.028282832,46.2744,13,1,1,1,1086.5856,1,2
11.8,0,0.06595278007399345,46.5402,22,1,2,0,229.701,1,0
16.75,2,0.008208341999999999,102.8674,18,1,1,1,1528.011,1,7
18.35,0,0.03334929,155.034,11,1,2,2,1990.7420000000002,0,3
12.8,0,0.076060037,95.141,23,2,0,1,868.8689999999999,1,8
19.75,1,0.014301326000000001,103.0332,23,2,0,1,1230.3984,2,8
8.75,2,0.074931201,187.6556,11,1,2,2,938.778,1,3
13.3,0,0.080131363,234.03,11,1,2,2,4194.54,1,3
18.85,1,0.167444431,194.6136,33,0,2,1,1166.4816,2,1
9.695,2,0.03033748,222.9114,21,1,0,1,5764.4964,1,9
20.7,0,0.04874969,37.5506,16,2,1,1,113.8518,1,6
12.792854228644991,0,0.014788593999999999,174.408,35,1,2,3,7443.644,1,5
11.1,0,0.11129811099999999,191.7846,13,1,1,1,3057.3536,1,2
8.975,2,0.05268526,83.3224,33,0,2,1,3579.3408,1,1
12.15,0,0.018485511,253.1698,11,1,2,2,1522.0188,1,3
7.67,1,0.184689756,35.4216,33,0,2,1,450.0808,2,1
13.8,2,0.064153845,76.9012,33,0,2,1,607.2096,1,1
4.785,0,0.092516598,120.1098,33,0,2,1,1325.6078,1,1
20.0,2,0.10424519800000001,105.3622,21,1,0,1,1270.3464,1,9
12.792854228644991,2,0.041779181,43.4112,35,1,2,3,1107.8912,1,5
8.395,0,0.07226985,254.104,11,1,2,2,3542.0559999999996,0,3
6.175,2,0.17980696100000002,95.2752,11,1,2,2,1534.0032,1,3
8.21,0,0.044995630999999994,89.2198,21,1,0,1,1308.297,1,9
19.7,0,0.053523765,55.393,13,1,1,1,1471.418,1,2
19.6,1,0.041459372,89.6514,11,1,2,2,1239.7196,2,3
7.5,1,0.036234918,175.3028,23,2,0,1,3896.2616,2,8
5.845,2,0.10544580099999999,214.4218,11,1,2,2,1496.0526,1,3
11.395,1,0.06595278007399345,151.6708,33,0,2,1,3460.8284,2,1
7.17,2,0.05997133,132.1968,11,1,2,2,2870.9296,1,3
5.75,2,0.075595405,114.7176,13,1,1,1,1259.6936,1,2
15.5,2,0.21037580600000003,178.2028,22,1,2,0,177.1028,1,0
7.76,0,0.059341019,99.77,16,2,1,1,798.96,1,6
13.65,2,0.18520944,212.9902,13,1,1,1,3185.853,1,2
10.8,0,0.098566832,98.3042,21,1,0,1,1488.0629999999999,1,9
11.1,0,0.11084417,189.2846,21,1,0,1,5159.2842,1,9
12.792854228644991,0,0.035015199999999996,182.0318,35,1,2,3,5954.2494,1,5
12.8,2,0.023567538,226.8404,21,1,0,1,4500.808,1,9
8.785,0,0.06595278007399345,123.0414,22,1,2,0,121.8414,1,0
20.6,2,0.04792722,185.9556,16,2,1,1,4318.3788,1,6
7.89,0,0.036207786,121.0782,18,1,1,1,3456.1678,1,7
16.85,0,0.044377096,185.8266,33,0,2,1,1659.8394,1,1
16.35,1,0.034742632,127.402,18,1,1,1,759.012,2,7
12.792854228644991,2,0.116915909,159.4578,35,1,2,3,4974.1918,1,5
17.35,2,0.062979148,87.98299999999999,18,1,1,1,1707.777,1,7
12.792854228644991,2,0.068604503,197.3768,35,1,2,3,7488.9184,1,5
12.792854228644991,1,0.03294861,116.8124,35,1,2,3,2488.7604,2,5
12.6,1,0.007450258,186.7556,33,0,2,1,2816.3340000000003,2,1
5.32,1,0.09302771800000001,101.4674,21,1,0,1,2954.1546,2,9
12.792854228644991,1,0.164864915,255.2698,35,2,0,0,761.0094,2,4
13.0,2,0.083498083,199.4426,16,2,1,1,593.2278,1,6
12.792854228644991,0,0.014522363,50.2324,35,1,2,3,1298.31,0,5
19.85,1,0.025963795,46.3376,16,2,1,1,1150.5024,2,6
17.6,1,0.019012262,237.15900000000002,13,1,1,1,3072.667,2,2
14.6,1,0.059393919,181.7976,16,2,1,1,3259.7568,2,6
7.55,0,0.027212057999999997,152.734,21,1,0,1,2756.4120000000003,1,9
13.8,0,0.013263968000000001,106.9254,23,2,0,1,2930.1858,1,8
17.25,2,0.079113947,99.2068,22,1,2,0,97.2068,1,0
10.1,1,0.03020851,153.1656,23,2,0,1,1544.656,2,8
14.3,2,0.049634817000000005,212.5586,33,0,2,1,3165.8790000000004,1,1
9.8,0,0.047187038,100.6016,23,2,0,1,1619.2256,1,8
11.3,1,0.066681333,194.4478,23,2,0,1,387.4956,2,8
7.67,1,0.185218446,36.3216,18,1,1,1,415.4592,2,7
13.8,0,0.162462044,55.893,22,1,2,0,226.372,0,0
10.395,0,0.031273559,160.0604,21,1,0,1,1267.6832,1,9
20.7,0,0.042836778,175.8028,23,2,0,1,1593.9252,1,8
12.792854228644991,0,0.11412741800000001,147.17600000000002,35,2,0,0,585.904,1,4
17.35,2,0.14689586599999999,149.605,11,1,2,2,3745.125,1,3
16.35,1,0.013420878999999998,104.82799999999999,11,1,2,2,1810.976,2,3
19.35,0,0.026181892999999998,167.0474,23,2,0,1,2358.2636,1,8
15.2,1,0.012184998999999998,50.3034,13,1,1,1,145.8102,2,2
14.3,0,0.026428924,78.2302,11,1,2,2,554.6114,1,3
12.792854228644991,2,0.045243612999999995,146.8102,35,1,2,3,3499.4448,1,5
20.0,2,0.06595278007399345,127.3678,23,2,0,1,1780.3492,1,8
12.792854228644991,2,0.076790922,172.1106,35,1,2,3,2566.659,1,5
10.1,2,0.045950475,38.2848,13,1,1,1,1230.3984,1,2
12.792854228644991,2,0.133673087,41.548,35,1,2,3,918.804,1,5
12.792854228644991,0,0.060252433,170.7106,35,1,2,3,3079.9908,1,5
8.18,2,0.08252970400000001,56.9588,21,1,0,1,744.3644,1,9
19.5,0,0.082552214,179.8002,23,2,0,1,716.4008,1,8
18.7,0,0.08927225300000001,254.7672,23,2,0,1,5113.344,1,8
12.35,2,0.072541731,48.5692,18,1,1,1,886.8456,1,7
16.0,2,0.017536671,45.5718,33,0,2,1,1039.9796,1,1
8.395,0,0.072088552,253.704,21,1,0,1,4554.072,0,9
4.785,0,0.092781435,119.7098,18,1,1,1,1807.6470000000002,1,7
5.03,1,0.008644894,122.6756,16,2,1,1,2665.8632,2,6
15.6,0,0.025342692000000003,174.3054,13,1,1,1,1751.0539999999999,1,2
7.285,1,0.031145742999999997,173.6054,16,2,1,1,2626.5809999999997,2,6
20.35,0,0.06595278007399345,120.9072,21,1,0,1,1470.0864,1,9
17.7,0,0.030108283,165.9816,13,1,1,1,4362.3216,1,2
12.792854228644991,0,0.044391149000000005,164.3842,35,1,2,3,4476.1734,1,5
20.25,2,0.022639471,248.4092,13,1,1,1,2241.0828,1,2
8.945,2,0.06595278007399345,264.791,13,1,1,1,4733.838,1,2
12.792854228644991,0,0.139419417,66.0826,35,2,0,0,258.3304,1,4
18.25,0,0.015278898999999999,199.0084,23,2,0,1,3174.5344,1,8
20.35,1,0.039329257,127.6678,21,1,0,1,2924.8594,2,9
16.75,2,0.008579863,72.3038,21,1,0,1,960.7494,1,9
12.1,0,0.028164527,178.166,22,1,2,0,539.298,0,0
18.5,2,0.06595278007399345,144.2102,16,2,1,1,2041.3428,1,6
15.0,2,0.054367970999999994,58.5904,16,2,1,1,996.0368,1,6
19.5,2,0.027346699999999998,158.99200000000002,23,2,0,1,1757.7120000000002,1,8
13.65,0,0.016001434,230.6668,13,1,1,1,1842.9344,1,2
13.15,2,0.165328057,170.6764,16,2,1,1,3435.528,1,6
12.792854228644991,2,0.013529883999999999,106.2596,35,1,2,3,1402.1748,1,5
20.6,2,0.030510526,211.4244,23,2,0,1,7833.8028,1,8
6.28,0,0.027699862999999998,87.9198,16,2,1,1,1221.0772,0,6
5.925,2,0.09646733,42.8086,23,2,0,1,669.1289999999999,1,8
17.7,0,0.011636708,94.541,18,1,1,1,1061.951,1,7
18.85,0,0.141642219,168.1132,23,2,0,1,2874.9244,1,8
12.792854228644991,0,0.044767800999999996,241.8854,35,1,2,3,4592.0226,1,5
17.5,0,0.028009382000000003,141.718,22,1,2,0,419.454,1,0
